"","year","earnings poverty","earnings poverty se","monthly poverty","monthly poverty se","children in NW families poverty","children in NW families poverty sd"
"51",2003.16666666667,0.282818771928975,0.00117184042588296,0.130000902465738,0.000849974335675946,0.0469527075056107,0
"52",2003.25,0.282427245275378,0.00111586415359068,0.128629882072252,0.00091009934620522,0.0423363031534027,0
"53",2003.33333333333,0.281986604206113,0.00123020423275573,0.126098872276866,0.00094299926741027,0.0338177452912952,0
"54",2003.41666666667,0.271020342435847,0.00108986972979406,0.126344289153207,0.00083067067468608,0.0350672328790807,0
"55",2003.5,0.277121517976895,0.00123882256795219,0.125476468875127,0.000841485590463278,0.0370673250913131,0
"56",2003.58333333333,0.273745126744318,0.00110613437125748,0.127455814056769,0.000863172531180286,0.040939624160444,0
"57",2003.66666666667,0.270477389918926,0.00115824269637338,0.12932032634353,0.000823352865213902,0.0386950595498522,0
"58",2003.75,0.277066687939027,0.00113586883209137,0.130640840112834,0.000963762576940086,0.0387209001900473,0
"59",2003.83333333333,0.274398477463719,0.00118121705166669,0.130327065828746,0.00093266161400359,0.0394582046539878,0
"60",2003.91666666667,0.275308040998787,0.00110052247443507,0.129691711796609,0.000917202486686209,0.0373113348428794,0
"61",2004,0.274825715890054,0.00119438873402441,0.12866634237501,0.000805975488349899,0.0341277209116826,0
"62",2004.08333333333,0.27636565773657,0.0011784553004936,0.126606211488354,0.000858818978824068,0.0487634894988515,0
"63",2004.16666666667,0.281934165087039,0.0011537589194627,0.127361318783176,0.000897283865974191,0.0511596814393477,0
"64",2004.25,0.283231983418245,0.000951034753752414,0.126992267620559,0.000933390145643801,0.0524159942525787,0
"65",2004.33333333333,0.279969917427199,0.00123745373781453,0.127401674233791,0.000817363388655297,0.0455348583391707,0
"66",2004.41666666667,0.272197300003564,0.0011302187814077,0.12900084485632,0.000846513110089118,0.0421164902667135,0
"67",2004.5,0.281913400606697,0.00104667376706898,0.129881266565624,0.000851640433835651,0.0478238046289669,0
"68",2004.58333333333,0.27314797815608,0.000993536518566584,0.130431961357457,0.00088208209989822,0.0495875080577362,0
"69",2004.66666666667,0.273038405792016,0.00105877900622674,0.130684269981315,0.000874620647766213,0.0480199690408456,0
"70",2004.75,0.276200544416475,0.00120595197101908,0.130906664060198,0.00092736163283457,0.0465925917074007,0
"71",2004.83333333333,0.27689189653427,0.00108107291378083,0.131527497451712,0.000830648877422813,0.040494650563559,0
"72",2004.91666666667,0.275468710074891,0.000986940274548114,0.131354161452196,0.000787481818562992,0.0414231123998191,0
"73",2005,0.273333606428933,0.00107412381079199,0.129155685521501,0.000856886201988296,0.0467704482894401,0
"74",2005.08333333333,0.275700803901589,0.00112847234350156,0.125933784622341,0.000758263244293787,0.0480366423539486,0
"75",2005.16666666667,0.278883370657096,0.00113969889361545,0.126766503323256,0.000848530056577048,0.0454501068876107,0
"76",2005.25,0.27939585008681,0.0009735709641889,0.126379263467228,0.000929408838156614,0.0444665254600154,0
"77",2005.33333333333,0.277174656882509,0.00117292142331826,0.125815167919118,0.000984115636361139,0.0422046953582204,0
"78",2005.41666666667,0.274362113208107,0.00113258693773784,0.126219549048621,0.000840312127377426,0.039805360979416,0
"79",2005.5,0.27264275570535,0.00106553568165328,0.125706055526024,0.000960486486284988,0.0395572807146712,0
"80",2005.58333333333,0.269014483824953,0.00123658853599036,0.126889228503295,0.000857109787711628,0.0458869501422257,0
"81",2005.66666666667,0.270605689322554,0.00102880090199404,0.127967540090193,0.000951525189468981,0.0468562527471032,0
"82",2005.75,0.273287414331604,0.00110495204310849,0.130041625224531,0.000876709470166686,0.042568437863031,0
"83",2005.83333333333,0.268404054371218,0.00110167373954686,0.130203929556961,0.000865142807491495,0.0431040433675404,0
"84",2005.91666666667,0.267657979743616,0.00108433800951047,0.128581494982886,0.000838187349214888,0.0409857883754417,0
"85",2006,0.27592344570533,0.00108372194448703,0.127576555311782,0.000849912682822055,0.0432482239123555,0
"86",2006.08333333333,0.27738714550155,0.00114154224720396,0.123122666027866,0.000951138808820372,0.0431382307617914,0
"87",2006.16666666667,0.274258350971239,0.00124869328426485,0.123692316224608,0.000875529015080859,0.0454750327359649,0
"88",2006.25,0.268940975370098,0.000865253558650951,0.123572446255846,0.000812926537886585,0.0395183207023222,0
"89",2006.33333333333,0.276970957014785,0.000952697961648377,0.124008324200194,0.000824955458174863,0.0384808019094682,0
"90",2006.41666666667,0.269764142500877,0.000842940991563087,0.124363472664588,0.000795773859215646,0.0365282731984318,0
"91",2006.5,0.270562591895389,0.000956724841474091,0.124440609649895,0.000825185826388399,0.0414093772919062,0
"92",2006.58333333333,0.270005624902035,0.000996304682405708,0.124717366944544,0.000795781891519744,0.0454108689273741,0
"93",2006.66666666667,0.273243159938707,0.00104272291971151,0.127546611073124,0.000873811099358184,0.0384140757452942,0
"94",2006.75,0.271582542668486,0.00107157041900521,0.127791085128913,0.000959268554720452,0.0427440220562654,0
"95",2006.83333333333,0.272992377549743,0.000996492794635355,0.12561900607108,0.00084427378834889,0.0403446044786644,0
"96",2006.91666666667,0.269828689007436,0.00089013385719258,0.124397499184951,0.000818343900884087,0.0433960785388373,0
"97",2007,0.270821610597929,0.00115546432282525,0.123497709749295,0.000921159775643542,0.0453810689118773,0
"98",2007.08333333333,0.278603414959789,0.00119781301439494,0.123932733064448,0.000799063518047715,0.0482907657549831,0
